date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-07-14,SKU0025,128,48,42.0,55
2025-07-21,SKU0025,124,55,42.0,55
2025-07-28,SKU0025,108,79,42.0,55
2025-08-04,SKU0025,94,0,42.0,55
2025-08-11,SKU0025,76,0,42.0,55
2025-08-18,SKU0025,54,0,42.0,55
2025-08-25,SKU0025,176,0,42.0,55
2025-09-01,SKU0025,174,0,42.0,55
2025-09-08,SKU0025,167,0,42.0,55
2025-09-15,SKU0025,166,10,42.0,55
2025-09-22,SKU0025,151,14,42.0,55
2025-09-29,SKU0025,144,31,42.0,55
2024-01-01,SKU0026,101,0,12.0,63
2024-01-08,SKU0026,97,107,12.0,63
2024-01-15,SKU0026,83,0,12.0,63
2024-01-22,SKU0026,74,0,12.0,63
2024-01-29,SKU0026,229,37,12.0,63
2024-02-05,SKU0026,226,0,12.0,63
2024-02-12,SKU0026,207,0,12.0,63
2024-02-19,SKU0026,184,12,12.0,63
2024-02-26,SKU0026,166,0,12.0,63
2024-03-04,SKU0026,165,0,12.0,63
2024-03-11,SKU0026,153,0,12.0,63
2024-03-18,SKU0026,129,0,12.0,63
2024-03-25,SKU0026,124,0,12.0,63
2024-04-01,SKU0026,114,0,12.0,63
2024-04-08,SKU0026,106,0,12.0,63
2024-04-15,SKU0026,84,2,12.0,63
2024-04-22,SKU0026,79,0,12.0,63
2024-04-29,SKU0026,71,0,12.0,63
2024-05-06,SKU0026,259,16,12.0,63
2024-05-13,SKU0026,250,0,12.0,63
2024-05-20,SKU0026,237,8,12.0,63
2024-05-27,SKU0026,228,0,12.0,63
2024-06-03,SKU0026,207,0,12.0,63
2024-06-10,SKU0026,199,0,12.0,63
2024-06-17,SKU0026,184,18,12.0,63
2024-06-24,SKU0026,172,0,12.0,63
2024-07-01,SKU0026,156,70,12.0,63
2024-07-08,SKU0026,148,76,12.0,63
2024-07-15,SKU0026,135,0,12.0,63
2024-07-22,SKU0026,127,0,12.0,63
2024-07-29,SKU0026,105,0,12.0,63
2024-08-05,SKU0026,82,42,12.0,63
2024-08-12,SKU0026,73,22,12.0,63
2024-08-19,SKU0026,64,34,12.0,63
2024-08-26,SKU0026,228,73,12.0,63
2024-09-02,SKU0026,227,83,12.0,63
2024-09-09,SKU0026,208,0,12.0,63
2024-09-16,SKU0026,199,73,12.0,63
2024-09-23,SKU0026,176,104,12.0,63
2024-09-30,SKU0026,165,0,12.0,63
2024-10-07,SKU0026,147,32,12.0,63
2024-10-14,SKU0026,128,115,12.0,63
2024-10-21,SKU0026,118,0,12.0,63
2024-10-28,SKU0026,103,0,12.0,63
2024-11-04,SKU0026,86,77,12.0,63
2024-11-11,SKU0026,69,0,12.0,63
2024-11-18,SKU0026,47,0,12.0,63
2024-11-25,SKU0026,165,0,12.0,63
2024-12-02,SKU0026,156,64,12.0,63
2024-12-09,SKU0026,136,0,12.0,63
2024-12-16,SKU0026,134,117,12.0,63
2024-12-23,SKU0026,115,29,12.0,63
2024-12-30,SKU0026,114,0,12.0,63
2025-01-06,SKU0026,94,0,12.0,63
2025-01-13,SKU0026,70,0,12.0,63
2025-01-20,SKU0026,61,0,12.0,63
2025-01-27,SKU0026,151,0,12.0,63
2025-02-03,SKU0026,144,0,12.0,63
2025-02-10,SKU0026,144,0,12.0,63
2025-02-17,SKU0026,125,31,12.0,63
2025-02-24,SKU0026,101,0,12.0,63
2025-03-03,SKU0026,99,64,12.0,63
2025-03-10,SKU0026,81,97,12.0,63
2025-03-17,SKU0026,77,7,12.0,63
2025-03-24,SKU0026,68,0,12.0,63
2025-03-31,SKU0026,191,6,12.0,63
2025-04-07,SKU0026,190,0,12.0,63
2025-04-14,SKU0026,185,0,12.0,63
2025-04-21,SKU0026,183,0,12.0,63
2025-04-28,SKU0026,164,0,,63
2025-05-05,SKU0026,152,0,12.0,63
2025-05-12,SKU0026,142,0,12.0,63
2025-05-19,SKU0026,142,0,12.0,63
2025-05-26,SKU0026,128,0,12.0,63
2025-06-02,SKU0026,122,0,12.0,63
2025-06-09,SKU0026,111,0,12.0,63
2025-06-16,SKU0026,94,0,12.0,63
2025-06-23,SKU0026,83,0,12.0,63
2025-06-30,SKU0026,83,0,12.0,63
2025-07-07,SKU0026,75,0,12.0,63
2025-07-14,SKU0026,53,0,12.0,63
2025-07-21,SKU0026,38,0,12.0,63
2025-07-28,SKU0026,168,0,12.0,63
2025-08-04,SKU0026,154,0,12.0,63
2025-08-11,SKU0026,139,0,12.0,63
2025-08-18,SKU0026,130,0,12.0,63
2025-08-25,SKU0026,120,81,12.0,63
2025-09-01,SKU0026,99,0,12.0,63
2025-09-08,SKU0026,85,78,12.0,63
2025-09-15,SKU0026,65,0,12.0,63
2025-09-22,SKU0026,54,0,12.0,63
2025-09-29,SKU0026,46,0,12.0,63
2024-01-01,SKU0027,218,0,34.0,43
2024-01-08,SKU0027,217,31,34.0,43
2024-01-15,SKU0027,207,108,34.0,43
2024-01-22,SKU0027,192,0,34.0,43
2024-01-29,SKU0027,180,0,34.0,43
2024-02-05,SKU0027,162,0,34.0,43
2024-02-12,SKU0027,139,32,34.0,43
2024-02-19,SKU0027,124,0,34.0,43
2024-02-26,SKU0027,121,43,34.0,43
2024-03-04,SKU0027,108,0,34.0,43
2024-03-11,SKU0027,90,0,34.0,43
2024-03-18,SKU0027,87,0,34.0,43
2024-03-25,SKU0027,79,0,34.0,43
2024-04-01,SKU0027,75,0,34.0,43
2024-04-08,SKU0027,60,0,34.0,43
2024-04-15,SKU0027,39,0,34.0,43
2024-04-22,SKU0027,30,0,34.0,43
2024-04-29,SKU0027,195,59,34.0,43
2024-05-06,SKU0027,195,11,34.0,43
2024-05-13,SKU0027,179,0,34.0,43
2024-05-20,SKU0027,176,0,34.0,43
2024-05-27,SKU0027,157,0,34.0,43
2024-06-03,SKU0027,155,0,34.0,43
2024-06-10,SKU0027,151,0,34.0,43
2024-06-17,SKU0027,141,0,34.0,43
2024-06-24,SKU0027,125,0,34.0,43
2024-07-01,SKU0027,123,14,34.0,43
2024-07-08,SKU0027,118,0,34.0,43
2024-07-15,SKU0027,96,0,34.0,43
2024-07-22,SKU0027,86,63,34.0,43
2024-07-29,SKU0027,73,0,34.0,43
2024-08-05,SKU0027,60,0,34.0,43
2024-08-12,SKU0027,42,0,34.0,43
2024-08-19,SKU0027,134,19,34.0,43
2024-08-26,SKU0027,120,0,34.0,43
2024-09-02,SKU0027,120,33,34.0,43
2024-09-09,SKU0027,116,0,34.0,43
2024-09-16,SKU0027,110,0,34.0,43
2024-09-23,SKU0027,108,91,34.0,43
2024-09-30,SKU0027,94,0,34.0,43
2024-10-07,SKU0027,79,0,34.0,43
2024-10-14,SKU0027,79,29,34.0,43
2024-10-21,SKU0027,56,0,34.0,43
2024-10-28,SKU0027,150,0,34.0,43
2024-11-04,SKU0027,127,0,34.0,43
2024-11-11,SKU0027,124,0,34.0,43
2024-11-18,SKU0027,106,89,34.0,43
2024-11-25,SKU0027,93,0,34.0,43
2024-12-02,SKU0027,87,0,34.0,43
2024-12-09,SKU0027,86,64,34.0,43
2024-12-16,SKU0027,84,0,34.0,43
2024-12-23,SKU0027,63,42,34.0,43
2024-12-30,SKU0027,43,0,34.0,43
2025-01-06,SKU0027,177,0,34.0,43
2025-01-13,SKU0027,157,0,34.0,43
2025-01-20,SKU0027,138,0,34.0,43
2025-01-27,SKU0027,121,0,34.0,43
2025-02-03,SKU0027,100,0,34.0,43
2025-02-10,SKU0027,95,0,34.0,43
2025-02-17,SKU0027,82,0,34.0,43
2025-02-24,SKU0027,66,16,34.0,43
2025-03-03,SKU0027,61,0,34.0,43
2025-03-10,SKU0027,186,31,34.0,43
2025-03-17,SKU0027,165,114,34.0,43
2025-03-24,SKU0027,152,107,34.0,43
2025-03-31,SKU0027,151,11,34.0,43
2025-04-07,SKU0027,137,0,34.0,43
2025-04-14,SKU0027,133,0,34.0,43
2025-04-21,SKU0027,117,0,34.0,43
2025-04-28,SKU0027,100,41,34.0,43
2025-05-05,SKU0027,79,0,34.0,43
2025-05-12,SKU0027,74,0,34.0,43
2025-05-19,SKU0027,53,71,34.0,43
2025-05-26,SKU0027,128,33,34.0,43
2025-06-02,SKU0027,110,0,34.0,43
2025-06-09,SKU0027,101,0,34.0,43
2025-06-16,SKU0027,91,71,34.0,43
2025-06-23,SKU0027,69,0,34.0,43
2025-06-30,SKU0027,62,0,34.0,43
2025-07-07,SKU0027,59,0,34.0,43
2025-07-14,SKU0027,46,82,34.0,43
2025-07-21,SKU0027,167,0,34.0,43
2025-07-28,SKU0027,143,0,34.0,43
2025-08-04,SKU0027,135,0,34.0,43
2025-08-11,SKU0027,129,0,34.0,43
2025-08-18,SKU0027,110,0,34.0,43
2025-08-25,SKU0027,97,0,34.0,43
2025-09-01,SKU0027,96,0,34.0,43
2025-09-08,SKU0027,91,0,34.0,43
2025-09-15,SKU0027,84,0,34.0,43
2025-09-22,SKU0027,64,24,34.0,43
2025-09-29,SKU0027,43,0,34.0,43
2024-01-01,SKU0028,65,73,20.0,44
2024-01-08,SKU0028,60,0,20.0,44
2024-01-15,SKU0028,53,0,20.0,44
2024-01-22,SKU0028,53,0,20.0,44
2024-01-29,SKU0028,52,46,20.0,44
2024-02-05,SKU0028,175,107,20.0,44
2024-02-12,SKU0028,167,4,20.0,44
2024-02-19,SKU0028,145,0,20.0,44
2024-02-26,SKU0028,144,0,20.0,44
2024-03-04,SKU0028,126,0,20.0,44
2024-03-11,SKU0028,112,0,20.0,44
2024-03-18,SKU0028,101,0,20.0,44
2024-03-25,SKU0028,79,0,20.0,44
2024-04-01,SKU0028,58,0,20.0,44
2024-04-08,SKU0028,46,0,20.0,44
2024-04-15,SKU0028,211,0,20.0,44
2024-04-22,SKU0028,189,0,20.0,44
2024-04-29,SKU0028,182,0,20.0,44
2024-05-06,SKU0028,178,0,20.0,44
2024-05-13,SKU0028,170,72,20.0,44
2024-05-20,SKU0028,147,0,20.0,44
2024-05-27,SKU0028,140,0,20.0,44
2024-06-03,SKU0028,116,0,20.0,44
2024-06-10,SKU0028,96,0,20.0,44
2024-06-17,SKU0028,91,0,20.0,44
2024-06-24,SKU0028,91,0,20.0,44
2024-07-01,SKU0028,86,0,20.0,44
2024-07-08,SKU0028,68,0,20.0,44
2024-07-15,SKU0028,45,0,20.0,44
2024-07-22,SKU0028,116,0,20.0,44
2024-07-29,SKU0028,100,0,20.0,44
2024-08-05,SKU0028,87,0,20.0,44
2024-08-12,SKU0028,68,0,20.0,44
2024-08-19,SKU0028,50,86,20.0,44
2024-08-26,SKU0028,132,38,20.0,44
2024-09-02,SKU0028,128,0,20.0,44
2024-09-09,SKU0028,105,80,20.0,44
2024-09-16,SKU0028,91,0,20.0,44
2024-09-23,SKU0028,67,0,20.0,44
2024-09-30,SKU0028,57,0,20.0,44
2024-10-07,SKU0028,131,0,20.0,44
2024-10-14,SKU0028,125,0,20.0,44
2024-10-21,SKU0028,103,0,20.0,44
2024-10-28,SKU0028,94,0,20.0,44
2024-11-04,SKU0028,73,0,20.0,44
2024-11-11,SKU0028,54,0,20.0,44
2024-11-18,SKU0028,48,0,20.0,44
2024-11-25,SKU0028,182,47,20.0,44
2024-12-02,SKU0028,175,0,20.0,44
2024-12-09,SKU0028,152,0,20.0,44
2024-12-16,SKU0028,135,0,20.0,44
2024-12-23,SKU0028,130,18,20.0,44
2024-12-30,SKU0028,107,0,20.0,44
2025-01-06,SKU0028,92,0,20.0,44
2025-01-13,SKU0028,72,0,20.0,44
2025-01-20,SKU0028,72,0,20.0,44
2025-01-27,SKU0028,51,94,20.0,44
2025-02-03,SKU0028,50,0,20.0,44
2025-02-10,SKU0028,40,0,20.0,44
2025-02-17,SKU0028,29,19,20.0,44
2025-02-24,SKU0028,117,38,20.0,44
2025-03-03,SKU0028,99,0,20.0,44
2025-03-10,SKU0028,83,0,20.0,44
2025-03-17,SKU0028,59,0,20.0,44
2025-03-24,SKU0028,41,36,20.0,44
2025-03-31,SKU0028,228,0,20.0,44
2025-04-07,SKU0028,227,0,20.0,44
2025-04-14,SKU0028,224,0,20.0,44
2025-04-21,SKU0028,215,19,20.0,44
2025-04-28,SKU0028,201,0,20.0,44
2025-05-05,SKU0028,189,0,20.0,44
2025-05-12,SKU0028,174,0,20.0,44
2025-05-19,SKU0028,152,0,20.0,44
2025-05-26,SKU0028,139,0,20.0,44
2025-06-02,SKU0028,127,0,20.0,44
2025-06-09,SKU0028,115,11,20.0,44
2025-06-16,SKU0028,96,0,20.0,44
2025-06-23,SKU0028,76,0,20.0,44
2025-06-30,SKU0028,60,0,20.0,44
2025-07-07,SKU0028,59,0,20.0,44
2025-07-14,SKU0028,41,2,20.0,44
2025-07-21,SKU0028,37,0,20.0,44
2025-07-28,SKU0028,150,0,20.0,44
2025-08-04,SKU0028,145,0,20.0,44
2025-08-11,SKU0028,138,73,20.0,44
2025-08-18,SKU0028,115,0,20.0,44
2025-08-25,SKU0028,114,0,20.0,44
2025-09-01,SKU0028,112,0,20.0,44
2025-09-08,SKU0028,104,90,20.0,44
2025-09-15,SKU0028,91,10,20.0,44
2025-09-22,SKU0028,81,0,20.0,44
2025-09-29,SKU0028,63,41,20.0,44
2024-01-01,SKU0029,233,84,19.0,71
2024-01-08,SKU0029,215,0,19.0,71
2024-01-15,SKU0029,206,79,19.0,71
2024-01-22,SKU0029,199,0,19.0,71
2024-01-29,SKU0029,199,0,19.0,71
2024-02-05,SKU0029,176,0,19.0,71
2024-02-12,SKU0029,167,44,19.0,71
2024-02-19,SKU0029,163,0,19.0,71
2024-02-26,SKU0029,158,0,19.0,71
2024-03-04,SKU0029,137,113,19.0,71
2024-03-11,SKU0029,128,79,19.0,71
2024-03-18,SKU0029,111,0,19.0,71
2024-03-25,SKU0029,99,0,19.0,71
2024-04-01,SKU0029,83,48,19.0,71
2024-04-08,SKU0029,83,0,19.0,71
2024-04-15,SKU0029,80,44,19.0,71
2024-04-22,SKU0029,201,0,19.0,71
2024-04-29,SKU0029,193,89,19.0,71
2024-05-06,SKU0029,181,0,19.0,71
2024-05-13,SKU0029,159,0,19.0,71
2024-05-20,SKU0029,156,0,19.0,71
2024-05-27,SKU0029,148,0,19.0,71
2024-06-03,SKU0029,136,89,19.0,71
2024-06-10,SKU0029,114,15,19.0,71
2024-06-17,SKU0029,100,97,19.0,71
2024-06-24,SKU0029,78,79,19.0,71
2024-07-01,SKU0029,168,0,19.0,71
2024-07-08,SKU0029,152,0,19.0,71
2024-07-15,SKU0029,152,0,19.0,71
2024-07-22,SKU0029,138,0,19.0,71
2024-07-29,SKU0029,136,119,19.0,71
2024-08-05,SKU0029,121,0,19.0,71
2024-08-12,SKU0029,109,0,19.0,71
2024-08-19,SKU0029,101,0,19.0,71
2024-08-26,SKU0029,86,0,19.0,71
2024-09-02,SKU0029,81,98,19.0,71
2024-09-09,SKU0029,261,22,19.0,71
2024-09-16,SKU0029,254,0,19.0,71
2024-09-23,SKU0029,239,0,19.0,71
2024-09-30,SKU0029,217,0,19.0,71
2024-10-07,SKU0029,201,0,19.0,71
2024-10-14,SKU0029,179,0,19.0,71
2024-10-21,SKU0029,157,0,19.0,71
2024-10-28,SKU0029,137,4,19.0,71
2024-11-04,SKU0029,129,45,19.0,71
2024-11-11,SKU0029,108,56,19.0,71
2024-11-18,SKU0029,102,0,19.0,71
2024-11-25,SKU0029,80,0,19.0,71
2024-12-02,SKU0029,189,0,19.0,71
2024-12-09,SKU0029,173,0,19.0,71
2024-12-16,SKU0029,167,0,19.0,71
2024-12-23,SKU0029,147,0,19.0,71
2024-12-30,SKU0029,131,0,19.0,71
2025-01-06,SKU0029,120,0,19.0,71
2025-01-13,SKU0029,107,20,19.0,71
2025-01-20,SKU0029,89,114,19.0,71
2025-01-27,SKU0029,89,0,19.0,71
2025-02-03,SKU0029,83,101,19.0,71
2025-02-10,SKU0029,76,0,19.0,71
2025-02-17,SKU0029,65,0,19.0,71
2025-02-24,SKU0029,51,0,19.0,71
2025-03-03,SKU0029,29,0,19.0,71
2025-03-10,SKU0029,19,0,19.0,71
2025-03-17,SKU0029,8,35,19.0,71
2025-03-24,SKU0029,3,0,19.0,71
2025-03-31,SKU0029,150,69,19.0,71
2025-04-07,SKU0029,132,0,19.0,71
2025-04-14,SKU0029,122,0,19.0,71
2025-04-21,SKU0029,112,0,19.0,71
2025-04-28,SKU0029,90,0,19.0,71
2025-05-05,SKU0029,83,0,19.0,71
2025-05-12,SKU0029,72,0,19.0,71
2025-05-19,SKU0029,237,0,19.0,71
2025-05-26,SKU0029,235,0,19.0,71
2025-06-02,SKU0029,218,0,19.0,71
2025-06-09,SKU0029,215,99,19.0,71
2025-06-16,SKU0029,194,0,19.0,71
2025-06-23,SKU0029,187,9,19.0,71
2025-06-30,SKU0029,181,0,19.0,71
2025-07-07,SKU0029,164,0,19.0,71
2025-07-14,SKU0029,160,0,19.0,71
2025-07-21,SKU0029,136,0,19.0,71
2025-07-28,SKU0029,129,0,19.0,71
2025-08-04,SKU0029,113,0,19.0,71
2025-08-11,SKU0029,98,0,19.0,71
2025-08-18,SKU0029,83,0,19.0,71
2025-08-25,SKU0029,77,0,19.0,71
2025-09-01,SKU0029,147,0,19.0,71
2025-09-08,SKU0029,134,0,19.0,71
2025-09-15,SKU0029,114,0,19.0,71
2025-09-22,SKU0029,114,0,19.0,71
2025-09-29,SKU0029,98,81,19.0,71
2024-01-01,SKU0030,197,0,27.0,70
2024-01-08,SKU0030,184,0,27.0,70
2024-01-15,SKU0030,169,115,27.0,70
2024-01-22,SKU0030,162,0,27.0,70
2024-01-29,SKU0030,143,0,27.0,70
2024-02-05,SKU0030,129,22,27.0,70
2024-02-12,SKU0030,106,0,27.0,70
2024-02-19,SKU0030,86,4,27.0,70
2024-02-26,SKU0030,85,85,27.0,70
2024-03-04,SKU0030,82,0,27.0,70
2024-03-11,SKU0030,77,0,27.0,70
2024-03-18,SKU0030,57,0,27.0,70
2024-03-25,SKU0030,55,0,27.0,70
2024-04-01,SKU0030,52,0,27.0,70
2024-04-08,SKU0030,48,0,27.0,70
2024-04-15,SKU0030,24,0,27.0,70
2024-04-22,SKU0030,12,61,27.0,70
2024-04-29,SKU0030,148,0,27.0,70
2024-05-06,SKU0030,125,0,27.0,70
2024-05-13,SKU0030,107,20,27.0,70
2024-05-20,SKU0030,86,0,27.0,70
2024-05-27,SKU0030,71,44,27.0,70
2024-06-03,SKU0030,133,0,27.0,70
2024-06-10,SKU0030,128,0,27.0,70
2024-06-17,SKU0030,118,0,27.0,70
2024-06-24,SKU0030,113,0,27.0,70
2024-07-01,SKU0030,90,20,27.0,70
2024-07-08,SKU0030,82,0,27.0,70
2024-07-15,SKU0030,67,0,27.0,70
2024-07-22,SKU0030,48,0,27.0,70
2024-07-29,SKU0030,48,0,27.0,70
2024-08-05,SKU0030,30,0,27.0,70
2024-08-12,SKU0030,20,0,27.0,70
2024-08-19,SKU0030,190,0,27.0,70
2024-08-26,SKU0030,190,0,27.0,70
2024-09-02,SKU0030,172,0,27.0,70
2024-09-09,SKU0030,172,0,27.0,70
2024-09-16,SKU0030,164,76,27.0,70
2024-09-23,SKU0030,153,0,27.0,70
2024-09-30,SKU0030,133,38,27.0,70
2024-10-07,SKU0030,127,0,27.0,70
2024-10-14,SKU0030,117,0,27.0,70
2024-10-21,SKU0030,110,0,27.0,70
2024-10-28,SKU0030,105,0,27.0,70
2024-11-04,SKU0030,99,113,27.0,70
2024-11-11,SKU0030,88,0,27.0,70
2024-11-18,SKU0030,68,60,27.0,70
2024-11-25,SKU0030,62,0,27.0,70
2024-12-02,SKU0030,150,57,27.0,70
2024-12-09,SKU0030,140,0,27.0,70
2024-12-16,SKU0030,129,42,27.0,70
2024-12-23,SKU0030,116,0,,70
2024-12-30,SKU0030,98,0,27.0,70
2025-01-06,SKU0030,94,36,27.0,70
2025-01-13,SKU0030,90,0,27.0,70
2025-01-20,SKU0030,81,0,27.0,70
2025-01-27,SKU0030,78,0,27.0,70
2025-02-03,SKU0030,68,0,27.0,70
2025-02-10,SKU0030,44,56,27.0,70
2025-02-17,SKU0030,24,0,27.0,70
2025-02-24,SKU0030,4,112,27.0,70
2025-03-03,SKU0030,70,107,27.0,70
2025-03-10,SKU0030,222,0,27.0,70
2025-03-17,SKU0030,220,46,27.0,70
2025-03-24,SKU0030,205,0,27.0,70
2025-03-31,SKU0030,187,0,27.0,70
2025-04-07,SKU0030,176,0,27.0,70
2025-04-14,SKU0030,157,0,27.0,70
2025-04-21,SKU0030,150,0,27.0,70
2025-04-28,SKU0030,127,0,27.0,70
2025-05-05,SKU0030,115,0,27.0,70
2025-05-12,SKU0030,91,0,27.0,70
2025-05-19,SKU0030,86,0,27.0,70
2025-05-26,SKU0030,76,80,27.0,70
2025-06-02,SKU0030,75,118,27.0,70
2025-06-09,SKU0030,60,0,27.0,70
2025-06-16,SKU0030,142,0,27.0,70
2025-06-23,SKU0030,128,0,27.0,70
2025-06-30,SKU0030,106,0,27.0,70
2025-07-07,SKU0030,83,64,27.0,70
2025-07-14,SKU0030,64,0,27.0,70
2025-07-21,SKU0030,61,0,27.0,70
2025-07-28,SKU0030,173,0,27.0,70
2025-08-04,SKU0030,151,29,27.0,70
2025-08-11,SKU0030,136,0,27.0,70
2025-08-18,SKU0030,125,0,27.0,70
2025-08-25,SKU0030,123,84,27.0,70
2025-09-01,SKU0030,108,0,27.0,70
2025-09-08,SKU0030,85,0,27.0,70
2025-09-15,SKU0030,183,0,27.0,70
2025-09-22,SKU0030,163,0,27.0,70
2025-09-29,SKU0030,150,0,27.0,70
2024-01-01,SKU0031,52,0,12.0,65
2024-01-08,SKU0031,43,0,12.0,65
2024-01-15,SKU0031,152,83,12.0,65
2024-01-22,SKU0031,142,28,12.0,65
2024-01-29,SKU0031,125,99,12.0,65
2024-02-05,SKU0031,121,0,12.0,65
2024-02-12,SKU0031,98,115,12.0,65
2024-02-19,SKU0031,88,0,12.0,65
2024-02-26,SKU0031,87,0,12.0,65
2024-03-04,SKU0031,65,0,12.0,65
2024-03-11,SKU0031,55,0,12.0,65
2024-03-18,SKU0031,139,0,12.0,65
2024-03-25,SKU0031,136,102,12.0,65
2024-04-01,SKU0031,113,0,12.0,65
2024-04-08,SKU0031,95,22,12.0,65
2024-04-15,SKU0031,72,0,12.0,65
2024-04-22,SKU0031,213,6,12.0,65
2024-04-29,SKU0031,202,0,12.0,65
2024-05-06,SKU0031,190,0,12.0,65
2024-05-13,SKU0031,173,82,12.0,65
2024-05-20,SKU0031,165,0,12.0,65
2024-05-27,SKU0031,161,0,12.0,65
2024-06-03,SKU0031,153,71,12.0,65
2024-06-10,SKU0031,137,0,12.0,65
2024-06-17,SKU0031,121,0,12.0,65
2024-06-24,SKU0031,107,0,12.0,65
2024-07-01,SKU0031,103,13,12.0,65
2024-07-08,SKU0031,82,99,12.0,65
2024-07-15,SKU0031,80,0,12.0,65
2024-07-22,SKU0031,160,0,12.0,65
2024-07-29,SKU0031,140,0,12.0,65
2024-08-05,SKU0031,131,0,12.0,65
2024-08-12,SKU0031,129,0,12.0,65
2024-08-19,SKU0031,119,0,12.0,65
2024-08-26,SKU0031,109,0,12.0,65
2024-09-02,SKU0031,90,0,12.0,65
2024-09-09,SKU0031,85,26,12.0,65
2024-09-16,SKU0031,81,0,12.0,65
2024-09-23,SKU0031,60,21,12.0,65
2024-09-30,SKU0031,39,0,12.0,65
2024-10-07,SKU0031,22,0,12.0,65
2024-10-14,SKU0031,5,101,12.0,65
2024-10-21,SKU0031,0,0,12.0,65
2024-10-28,SKU0031,0,102,12.0,65
2024-11-04,SKU0031,0,0,12.0,65
2024-11-11,SKU0031,193,0,12.0,65
2024-11-18,SKU0031,185,38,12.0,65
2024-11-25,SKU0031,185,0,12.0,65
2024-12-02,SKU0031,178,0,12.0,65
2024-12-09,SKU0031,157,101,12.0,65
2024-12-16,SKU0031,154,0,12.0,65
2024-12-23,SKU0031,142,0,12.0,65
2024-12-30,SKU0031,126,0,12.0,65
2025-01-06,SKU0031,103,0,12.0,65
2025-01-13,SKU0031,93,0,12.0,65
2025-01-20,SKU0031,70,0,12.0,65
2025-01-27,SKU0031,241,0,12.0,65
2025-02-03,SKU0031,236,95,12.0,65
2025-02-10,SKU0031,224,11,12.0,65
2025-02-17,SKU0031,206,0,12.0,65
2025-02-24,SKU0031,194,32,12.0,65
2025-03-03,SKU0031,187,22,12.0,65
2025-03-10,SKU0031,179,81,12.0,65
2025-03-17,SKU0031,169,57,12.0,65
2025-03-24,SKU0031,168,0,12.0,65
2025-03-31,SKU0031,165,112,12.0,65
2025-04-07,SKU0031,152,0,12.0,65
2025-04-14,SKU0031,145,0,12.0,65
2025-04-21,SKU0031,139,53,12.0,65
2025-04-28,SKU0031,129,0,12.0,65
2025-05-05,SKU0031,122,0,12.0,65
2025-05-12,SKU0031,116,61,12.0,65
2025-05-19,SKU0031,109,69,12.0,65
2025-05-26,SKU0031,93,0,12.0,65
2025-06-02,SKU0031,91,0,12.0,65
2025-06-09,SKU0031,75,0,12.0,65
2025-06-16,SKU0031,69,25,12.0,65
2025-06-23,SKU0031,201,0,12.0,65
2025-06-30,SKU0031,177,0,12.0,65
2025-07-07,SKU0031,170,0,12.0,65
2025-07-14,SKU0031,146,0,12.0,65
2025-07-21,SKU0031,136,0,12.0,65
2025-07-28,SKU0031,122,0,12.0,65
2025-08-04,SKU0031,107,76,12.0,65
2025-08-11,SKU0031,96,0,12.0,65
2025-08-18,SKU0031,90,0,12.0,65
2025-08-25,SKU0031,75,0,12.0,65
2025-09-01,SKU0031,65,33,12.0,65
2025-09-08,SKU0031,142,0,12.0,65
2025-09-15,SKU0031,136,28,12.0,65
2025-09-22,SKU0031,125,0,12.0,65
2025-09-29,SKU0031,111,0,12.0,65
2024-01-01,SKU0032,122,0,28.0,68
2024-01-08,SKU0032,108,0,28.0,68
2024-01-15,SKU0032,106,0,28.0,68
2024-01-22,SKU0032,85,0,28.0,68
2024-01-29,SKU0032,79,0,28.0,68
2024-02-05,SKU0032,69,0,28.0,68
2024-02-12,SKU0032,50,0,28.0,68
2024-02-19,SKU0032,171,0,28.0,68
2024-02-26,SKU0032,147,0,28.0,68
2024-03-04,SKU0032,135,0,28.0,68
2024-03-11,SKU0032,133,0,28.0,68
2024-03-18,SKU0032,132,89,28.0,68
2024-03-25,SKU0032,128,0,28.0,68
2024-04-01,SKU0032,107,0,28.0,68
2024-04-08,SKU0032,103,0,28.0,68
2024-04-15,SKU0032,100,0,28.0,68
2024-04-22,SKU0032,89,38,28.0,68
2024-04-29,SKU0032,68,0,28.0,68
2024-05-06,SKU0032,173,105,28.0,68
2024-05-13,SKU0032,156,56,28.0,68
2024-05-20,SKU0032,155,0,28.0,68
2024-05-27,SKU0032,135,38,28.0,68
2024-06-03,SKU0032,126,43,28.0,68
2024-06-10,SKU0032,120,0,28.0,68
2024-06-17,SKU0032,96,0,28.0,68
2024-06-24,SKU0032,86,0,28.0,68
2024-07-01,SKU0032,161,18,28.0,68
2024-07-08,SKU0032,155,0,28.0,68
2024-07-15,SKU0032,147,112,28.0,68
2024-07-22,SKU0032,140,0,28.0,68
2024-07-29,SKU0032,121,0,28.0,68
2024-08-05,SKU0032,108,52,28.0,68
2024-08-12,SKU0032,103,0,28.0,68
2024-08-19,SKU0032,103,0,28.0,68
2024-08-26,SKU0032,84,0,28.0,68
2024-09-02,SKU0032,82,0,28.0,68
2024-09-09,SKU0032,70,0,28.0,68
2024-09-16,SKU0032,49,0,28.0,68
2024-09-23,SKU0032,30,0,28.0,68
2024-09-30,SKU0032,207,0,28.0,68
2024-10-07,SKU0032,203,0,28.0,68
2024-10-14,SKU0032,180,0,28.0,68
2024-10-21,SKU0032,160,0,28.0,68
